
-0.87027,-0.43847,2.7072,-1
-1.0931,-2.2282,2.4377,-1
-0.94761,1.6424,1.9023,-1
-0.23671,-0.17561,-1.1232,1
-1.0197,-0.037122,-0.67934,1
0.62604,0.34465,-2.1863,1
2.8973,-0.57552,-0.83171,1
0.12079,-0.27899,2.0887,-1
0.12921,2.8547,-1.0658,1
-0.66526,0.2064,-1.6631,1
1.4574,1.6941,-2.9524,1
0.96086,1.3836,-1.7509,1
-1.1742,2.8722,-0.63068,1
-0.80644,-0.75868,0.30083,-1
0.98522,0.037557,2.2327,-1
1.189,-1.073,0.54066,-1
1.7117,0.99468,0.40352,1
-0.5814,0.20087,1.1929,-1
-1.3937,-0.79816,1.6228,-1
-0.32957,0.76461,-2.5074,1
-1.3463,-0.56846,1.0448,-1
-0.13818,1.4752,-1.5107,1
-0.88393,-2.12,1.3227,-1
0.96608,-0.37317,-1.8433,1
0.84354,-1.2018,0.42558,-1
0.44664,0.53955,1.8549,-1
0.33629,-0.23414,1.7654,-1
1.118,-1.3265,-0.72387,1
0.19662,-2.5338,2.2786,-1
0.7036,1.4557,0.40936,1
-2.5963,0.77614,0.85522,-1
0.1229,-1.2158,1.1889,-1
0.9416,-1.0754,-2.3878,1
-0.10563,-0.86962,2.9916,-1
0.55033,2.6237,-1.9837,1
1.0392,0.76891,-1.9546,1
1.8607,0.73389,-2.6258,1
-0.52699,0.090975,1.3802,-1
2.0123,0.54484,1.2178,-1
-0.5216,-1.0532,3.4645,-1
-0.0031939,3.7748,0.47647,1
1.8388,0.099304,-1.7538,1
2.1862,-0.23417,-0.40393,1
1.3666,0.75474,-1.7882,1
-0.5387,0.55292,-0.10567,1
0.66912,-1.0645,1.8703,-1
-0.75858,0.16188,2.9646,-1
0.49456,0.51329,-1.5653,1
-1.2703,-0.26874,0.79548,-1
-0.46066,0.72639,-0.81919,1
-0.77935,-0.21862,3.1585,-1
0.41761,0.21234,1.7542,-1
0.26349,0.37963,-0.63765,1
0.061293,-0.2677,1.9836,-1
-0.064092,-0.95807,2.6217,-1
0.45205,-0.58137,2.1934,-1
0.96812,-0.26131,-1.2885,1
1.0506,1.4637,2.156,-1
1.4021,0.90353,0.16425,1
2.8082,1.2624,-0.93074,1
-0.0048939,1.416,0.4008,1
-1.9492,0.4927,-0.84093,1
-0.10935,-0.17774,1.2662,-1
-0.83586,0.5274,1.5281,-1
0.04863,-1.8074,1.2622,-1
1.1844,0.9364,-0.70237,1
-0.73369,-0.19701,1.3022,-1
0.38819,2.2712,-1.5456,1
0.034917,-0.98386,2.4725,-1
1.9352,2.2872,-0.6277,1
0.77753,-0.32013,1.1722,-1
3.5501,-0.18568,-2.5086,1
0.25887,1.2513,-2.1173,1
0.96291,-0.093646,-0.81998,1
-0.2249,-0.63654,3.0158,-1
0.49634,-0.79965,0.85195,-1
0.49995,1.3684,-1.5024,1
-1.4698,0.1229,-1.2007,1
-0.16223,0.46446,-2.2052,1
-0.46771,-0.99554,1.0165,-1
-0.65931,1.2011,1.9313,-1
1.4193,1.4609,-1.8679,1
-0.639,-1.8424,2.4991,-1
-1.1816,0.40046,-1.178,1
2.1791,1.402,-2.5852,1
0.60633,-1.7274,2.9059,-1
2.38,0.27364,-2.1997,1
0.55592,1.2366,-1.4016,1
0.959,-0.077902,-1.1471,1
-0.60709,-0.5409,1.4053,-1
-1.3458,1.0166,0.089324,-1
2.2156,-0.0031876,0.34599,1
1.1423,-3.5857,0.21931,-1
0.48875,1.2673,-3.0073,1
-0.15093,-0.49582,1.275,-1
-0.48557,-0.9153,2.8914,-1
0.60267,-0.35394,2.1885,-1
-1.1905,1.3196,2.6054,-1
-0.75524,-1.2627,-1.1613,1
-0.43206,-1.4615,2.8247,-1
1.225,-0.070995,-2.5406,1
-0.27089,0.125,1.3101,-1
-0.4741,-0.22163,-1.3418,1
1.4988,0.82207,-1.4689,1
-0.96656,-0.68407,1.9138,-1
-0.53089,-0.74722,1.7529,-1
0.85845,-0.25205,2.3538,-1
0.94047,0.48859,-1.0585,1
-1.9716,-1.476,3.2156,-1
-0.27912,0.042401,2.9785,-1
-0.80464,0.25756,3.0338,-1
-0.14556,-0.045752,-0.91711,1
0.59132,0.93005,-0.7168,1
0.16635,0.47766,-2.0592,1
1.5231,-0.90088,-2.319,1
0.44659,0.90959,-2.683,1
-2.0231,-0.083104,2.2013,-1
0.93083,1.6875,-2.0596,1
0.067675,1.6762,-2.9977,1
0.60639,3.1281,-0.74844,1
-0.8686,0.36716,2.8531,-1
-0.79856,-0.27825,-1.6439,1
1.4131,-0.27557,-0.50477,1
0.31118,-2.2427,1.4569,-1
-0.70181,-0.97407,3.6181,-1
-0.54253,-0.33751,-0.85689,1
-1.1661,-2.8969,2.7821,-1
-0.42046,0.68265,-2.5279,1
0.94088,-0.087807,-2.2503,1
-0.42281,-0.031813,3.8266,-1
0.19017,-0.066557,1.1828,-1
0.92027,0.058509,-0.17266,1
-1.6991,0.76258,1.4886,-1
1.0543,0.038528,4.2407,-1
-0.015024,0.50853,2.4462,-1
-0.84825,-0.014527,0.14517,-1
0.94221,-0.25416,0.61431,-1
-1.2166,-2.2266,1.7906,-1
-0.98553,-0.28711,0.041558,-1
-1.4341,1.4399,3.1859,-1
-0.10248,0.67772,1.7028,-1
-2.1884,-0.43706,1.5891,-1
2.7148,-0.92051,-1.9586,1
1.5022,-0.85382,-0.049481,1
0.28483,-0.60386,1.0192,-1
-0.59599,0.62887,0.65978,-1
-0.10036,2.1022,-0.58281,1
-0.67198,-0.73094,-0.02373,-1
-0.26538,-0.84005,2.8713,-1
-1.9003,-1.4758,1.0687,-1
0.77923,2.3842,0.069594,1
1.7439,1.4903,-0.97118,1
0.43118,0.53091,-0.095106,1
0.28694,0.28095,2.6219,-1
0.25332,-0.53959,-0.74576,1
1.8752,1.2687,-0.08714,1
-1.2217,0.33039,2.2807,-1
1.8508,-0.22014,-0.65347,1
1.1573,-0.23242,-0.63556,1
0.64705,0.48093,1.2981,-1
0.61152,1.8087,-1.2967,1
0.43364,-0.64797,1.0827,-1
0.21863,0.62255,-1.1021,1
-1.2159,0.19846,1.1938,-1
1.1902,0.79962,-0.94671,1
1.4021,0.89566,-1.7223,1
-0.31096,1.3629,-0.81022,1
2.9212,2.5043,-0.43455,1
1.5377,1.9502,-0.23238,1
-0.4351,0.48391,0.70524,-1
-1.1002,1.5627,-1.0914,1
0.033342,-0.34367,2.3243,-1
-0.38963,2.17,-1.9767,1
-0.60773,1.2639,-0.81919,1
-0.047566,-0.20869,2.4023,-1
0.026267,0.47208,-0.34002,1
1.2222,1.314,-0.99057,1
0.54729,2.2615,-2.4013,1
0.79895,-0.38245,-1.6291,1
0.47531,-0.45275,-1.0126,1
0.45446,-1.1011,-1.6595,1
0.63389,-2.0323,0.73655,-1
-0.78579,-0.024208,0.50756,-1
-0.60023,0.8835,1.8332,-1
1.2927,0.23219,-1.4567,1
-0.33162,-0.31509,1.5691,-1
1.1212,1.6816,-1.6309,1
0.19619,-0.36819,-0.27838,1
1.4881,1.5638,-1.1301,1
-0.93919,-3.1137,0.97189,-1
-2.6964,-0.31244,0.70174,-1
1.8402,-0.066323,0.37807,1
-0.20882,-0.76831,1.9655,-1
-0.61942,-0.504,2.5796,-1
-0.21204,-1.7397,1.584,-1
0.39737,1.0148,0.79355,-1
0.90931,-0.066443,-2.1229,1
-0.16708,1.0939,0.94736,-1
-1.1681,0.55163,3.3851,-1
-0.87114,0.82628,3.0417,-1
0.31776,1.3705,2.6,-1
-0.40951,2.2665,-2.1267,1
1.553,-0.32019,-0.42602,1
-0.0065362,0.29458,2.5622,-1
0.13448,-1.4262,0.97999,-1
-0.50316,-2.3923,1.4605,-1
-1.3457,0.81908,2.5291,-1
-0.084493,-0.18202,-1.7356,1
0.18469,-0.36085,2.4833,-1
-0.81936,0.25745,4.3194,-1
0.51317,-0.45303,-0.41891,1
1.3041,-0.02651,-0.41685,1
-1.4676,-1.7205,3.0736,-1
-0.82399,0.18934,0.63226,-1
-0.030501,-0.23206,-1.4135,1
1.3819,-0.19806,-1.9812,1
-0.93004,-0.3502,2.6732,-1
1.2927,1.1193,0.072906,1
-1.3327,-0.57271,1.4535,-1
0.51668,-1.36,1.7731,-1
1.2218,1.7277,-0.84464,1
1.0058,-0.36083,-0.97668,1
0.63881,-0.1321,-1.1579,1
-0.32606,1.1591,-0.84176,1
1.4083,1.262,-0.48101,1
0.8371,0.69333,1.0806,-1
-1.0864,0.79439,1.1865,-1
-1.3357,-1.2895,2.1529,-1
1.2972,0.37645,0.79732,-1
-0.80066,-0.26496,2.1582,-1
-0.38539,0.81151,-0.7515,1
0.058609,-0.086762,0.97739,-1
-0.89686,-0.49959,1.1266,-1
0.61855,-1.2602,-0.77918,1
-0.67858,0.34727,1.5894,-1
0.59067,0.087948,-1.8549,1
-1.3637,0.47347,0.26169,-1
0.89248,-1.3703,1.8152,-1
1.5034,0.032739,-2.1151,1
-0.49378,-1.7854,0.7087,-1
-0.30106,0.50691,3.0884,-1
0.18201,-0.46257,1.1485,-1
-1.7568,-0.15207,-0.0042186,-1
-0.44146,-0.090544,-2.0346,1
-0.36037,-0.55602,-0.91986,1
-0.11613,0.9545,-0.23019,1
0.08321,0.96222,3.0685,-1
1.0997,-1.2943,2.3386,-1
-0.55954,-0.72371,1.9431,-1
0.49848,-0.5792,0.78567,-1
0.48665,-0.66354,1.4375,-1
-0.90119,0.63641,-2.1502,1
-0.29823,-0.55709,1.2965,-1
-0.71323,-0.099132,1.2275,-1
-0.63256,-1.1888,3.4398,-1
-0.87134,0.97944,-1.0634,1
1.3491,-0.16902,0.63741,-1
-0.55779,-0.031455,1.568,-1
0.12198,2.4607,2.456,-1
1.2147,0.6203,-1.3814,1
